symbol,strat,entry_id,side,qty,entry_time,entry,exit_time,exit,reason,R,pnl
MES,EMA,897,SHORT,4,2025-10-20 14:45:00-05:00,7005.0,2025-10-20 14:45:00-05:00,7009.9311,STOP,4.9311,-98.62
MES,EMA,898,LONG,4,2025-10-20 14:50:00-05:00,7009.75,2025-10-20 14:55:00-05:00,7004.5818,STOP,5.1682,-103.36
MES,EMA,899,SHORT,4,2025-10-20 15:00:00-05:00,7002.75,2025-10-20 15:30:00-05:00,7007.5,FLIP,5.6291,-95.0
MES,EMA,900,LONG,4,2025-10-20 15:30:00-05:00,7007.5,2025-10-21 08:30:00-05:00,7002.6428,STOP,4.8572,-97.14
MES,EMA,901,LONG,4,2025-10-21 08:35:00-05:00,7004.0,2025-10-21 08:40:00-05:00,7005.0,FLIP,4.5443,20.0
MES,EMA,902,SHORT,2,2025-10-21 08:40:00-05:00,7005.0,2025-10-21 08:40:00-05:00,6995.6499,TP2R,4.6751,93.5
MES,EMA,902,SHORT,2,2025-10-21 08:40:00-05:00,7005.0,2025-10-21 08:45:00-05:00,7000.3249,STOP,4.6751,46.75
MES,EMA,903,SHORT,4,2025-10-21 08:50:00-05:00,6996.5,2025-10-21 09:15:00-05:00,7002.4883,STOP,5.9883,-119.77
MES,EMA,904,SHORT,4,2025-10-21 09:20:00-05:00,7003.75,2025-10-21 09:55:00-05:00,7010.0,FLIP,7.8579,-125.0
MES,EMA,905,LONG,4,2025-10-21 09:55:00-05:00,7010.0,2025-10-21 12:00:00-05:00,7000.8297,STOP,9.1703,-183.41
MES,EMA,906,SHORT,4,2025-10-21 12:05:00-05:00,7001.25,2025-10-21 12:10:00-05:00,7009.404,STOP,8.154,-163.08
MES,EMA,907,SHORT,4,2025-10-21 12:15:00-05:00,7010.25,2025-10-21 13:05:00-05:00,7012.5,FLIP,8.4676,-45.0
MES,EMA,908,LONG,4,2025-10-21 13:05:00-05:00,7012.5,2025-10-21 14:00:00-05:00,7008.75,FLIP,7.5866,-75.0
MES,EMA,909,SHORT,4,2025-10-21 14:00:00-05:00,7008.75,2025-10-21 14:55:00-05:00,7013.25,FLIP,6.4754,-90.0
MES,EMA,910,LONG,4,2025-10-21 14:55:00-05:00,7013.25,2025-10-21 14:55:00-05:00,7007.8899,STOP,5.3601,-107.2
MES,EMA,911,SHORT,4,2025-10-21 15:00:00-05:00,7001.5,2025-10-22 08:30:00-05:00,7007.8701,STOP,6.3701,-127.4
MES,EMA,912,SHORT,4,2025-10-22 08:35:00-05:00,6995.25,2025-10-22 08:35:00-05:00,7001.4923,STOP,6.2423,-124.85
MES,EMA,913,SHORT,2,2025-10-22 08:40:00-05:00,7002.25,2025-10-22 09:25:00-05:00,6988.4607,TP2R,6.8947,137.89
MES,EMA,913,SHORT,2,2025-10-22 08:40:00-05:00,7002.25,2025-10-22 09:50:00-05:00,6979.3947,STOP,6.8947,228.55
MES,EMA,914,SHORT,4,2025-10-22 09:55:00-05:00,6979.25,2025-10-22 10:00:00-05:00,6990.3195,STOP,11.0695,-221.39
MES,EMA,915,SHORT,2,2025-10-22 10:05:00-05:00,6990.25,2025-10-22 10:20:00-05:00,6967.1276,TP2R,11.5612,231.22
MES,EMA,915,SHORT,2,2025-10-22 10:05:00-05:00,6990.25,2025-10-22 10:45:00-05:00,6976.8112,STOP,11.5612,134.39
MES,EMA,916,SHORT,2,2025-10-22 10:50:00-05:00,6980.0,2025-10-22 11:30:00-05:00,6954.2445,TP2R,12.8777,257.55
MES,EMA,916,SHORT,2,2025-10-22 10:50:00-05:00,6980.0,2025-10-22 11:55:00-05:00,6967.1223,STOP,12.8777,128.78
MES,EMA,917,SHORT,2,2025-10-22 12:00:00-05:00,6959.5,2025-10-22 12:40:00-05:00,6925.6251,TP2R,16.9374,338.75
MES,EMA,917,SHORT,2,2025-10-22 12:00:00-05:00,6959.5,2025-10-22 13:00:00-05:00,6935.6874,STOP,16.9374,238.13
MES,EMA,918,SHORT,4,2025-10-22 13:05:00-05:00,6934.0,2025-10-22 13:55:00-05:00,6951.2246,STOP,17.2246,-344.49
MES,EMA,919,LONG,2,2025-10-22 14:00:00-05:00,6950.75,2025-10-23 08:40:00-05:00,6981.2443,TP2R,15.2472,304.94
MES,EMA,919,LONG,2,2025-10-22 14:00:00-05:00,6950.75,2025-10-23 09:10:00-05:00,6976.2528,STOP,15.2472,255.03
MES,EMA,920,LONG,4,2025-10-23 09:15:00-05:00,6977.75,2025-10-23 09:15:00-05:00,6967.2924,STOP,10.4576,-209.15
MES,EMA,921,LONG,2,2025-10-23 09:20:00-05:00,6969.25,2025-10-23 10:30:00-05:00,6991.4034,TP2R,11.0767,221.53
MES,EMA,921,LONG,2,2025-10-23 09:20:00-05:00,6969.25,2025-10-23 10:40:00-05:00,6980.3267,STOP,11.0767,110.77
MES,EMA,922,LONG,2,2025-10-23 10:45:00-05:00,6975.5,2025-10-23 11:15:00-05:00,6998.4602,TP2R,11.4801,229.6
MES,EMA,922,LONG,2,2025-10-23 10:45:00-05:00,6975.5,2025-10-23 12:05:00-05:00,6991.2699,STOP,11.4801,157.7
MES,EMA,923,LONG,2,2025-10-23 12:10:00-05:00,6994.75,2025-10-23 12:55:00-05:00,7012.5084,TP2R,8.8792,177.58
MES,EMA,923,LONG,2,2025-10-23 12:10:00-05:00,6994.75,2025-10-23 14:50:00-05:00,7005.8708,STOP,8.8792,111.21
MES,EMA,924,SHORT,4,2025-10-23 14:55:00-05:00,7005.75,2025-10-24 08:30:00-05:00,7011.2075,STOP,5.4575,-109.15
MES,EMA,925,LONG,4,2025-10-24 08:35:00-05:00,7055.5,2025-10-24 09:55:00-05:00,7046.3707,STOP,9.1293,-182.59
MES,EMA,926,LONG,4,2025-10-24 10:00:00-05:00,7054.0,2025-10-24 14:45:00-05:00,7064.25,FLIP,10.3823,205.0
MES,EMA,927,SHORT,2,2025-10-24 14:45:00-05:00,7064.25,2025-10-24 14:55:00-05:00,7055.3961,TP2R,4.427,88.54
MES,EMA,927,SHORT,2,2025-10-24 14:45:00-05:00,7064.25,2025-10-24 15:00:00-05:00,7059.823,STOP,4.427,44.27
MES,EMA,928,SHORT,4,2025-10-24 15:05:00-05:00,7058.5,2025-10-27 08:30:00-05:00,7064.0579,STOP,5.5579,-111.16
MES,EMA,929,LONG,2,2025-10-27 08:35:00-05:00,7115.75,2025-10-27 14:35:00-05:00,7137.2278,TP2R,10.7389,214.78
MES,EMA,929,LONG,2,2025-10-27 08:35:00-05:00,7115.75,2025-10-28 08:45:00-05:00,7146.5111,STOP,10.7389,307.61
MES,EMA,930,LONG,4,2025-10-28 08:50:00-05:00,7145.75,2025-10-28 10:30:00-05:00,7144.25,FLIP,6.0823,-30.0
MES,EMA,931,SHORT,4,2025-10-28 10:30:00-05:00,7144.25,2025-10-28 11:20:00-05:00,7147.5,FLIP,6.4022,-65.0
MES,EMA,932,LONG,2,2025-10-28 11:20:00-05:00,7147.5,2025-10-28 11:30:00-05:00,7159.394,TP2R,5.947,118.94
MES,EMA,932,LONG,2,2025-10-28 11:20:00-05:00,7147.5,2025-10-28 11:35:00-05:00,7153.447,STOP,5.947,59.47
MES,EMA,933,LONG,2,2025-10-28 11:40:00-05:00,7152.25,2025-10-28 12:50:00-05:00,7166.5374,TP2R,7.1437,142.87
MES,EMA,933,LONG,2,2025-10-28 11:40:00-05:00,7152.25,2025-10-28 14:35:00-05:00,7170.1063,STOP,7.1437,178.56
MES,EMA,934,LONG,4,2025-10-28 14:40:00-05:00,7169.75,2025-10-28 14:40:00-05:00,7164.3584,STOP,5.3916,-107.83
MES,EMA,935,LONG,4,2025-10-28 14:45:00-05:00,7165.25,2025-10-28 14:50:00-05:00,7159.6274,STOP,5.6226,-112.45
MES,EMA,936,SHORT,4,2025-10-28 14:55:00-05:00,7162.75,2025-10-29 08:30:00-05:00,7168.7403,STOP,5.9903,-119.81
MES,EMA,937,LONG,4,2025-10-29 08:35:00-05:00,7178.25,2025-10-29 09:40:00-05:00,7172.264,STOP,5.986,-119.72
MES,EMA,938,LONG,4,2025-10-29 09:45:00-05:00,7172.25,2025-10-29 10:10:00-05:00,7173.25,FLIP,7.1718,20.0
MES,EMA,939,SHORT,4,2025-10-29 10:10:00-05:00,7173.25,2025-10-29 10:20:00-05:00,7175.0,FLIP,7.3269,-35.0
MES,EMA,940,LONG,4,2025-10-29 10:20:00-05:00,7175.0,2025-10-29 10:35:00-05:00,7170.0,FLIP,7.2263,-100.0
MES,EMA,941,SHORT,4,2025-10-29 10:35:00-05:00,7170.0,2025-10-29 11:40:00-05:00,7173.5,FLIP,7.0508,-70.0
MES,EMA,942,LONG,4,2025-10-29 11:40:00-05:00,7173.5,2025-10-29 12:25:00-05:00,7167.3323,STOP,6.1677,-123.35
MES,EMA,943,SHORT,4,2025-10-29 12:30:00-05:00,7168.25,2025-10-29 12:50:00-05:00,7174.0432,STOP,5.7932,-115.86
MES,EMA,944,SHORT,4,2025-10-29 12:55:00-05:00,7171.75,2025-10-29 13:00:00-05:00,7177.4445,STOP,5.6945,-113.89
MES,EMA,945,SHORT,4,2025-10-29 13:05:00-05:00,7169.25,2025-10-29 13:30:00-05:00,7176.4827,STOP,7.2327,-144.65
MES,EMA,946,SHORT,2,2025-10-29 13:35:00-05:00,7174.75,2025-10-29 13:35:00-05:00,7155.911,TP2R,9.4195,188.39
MES,EMA,946,SHORT,2,2025-10-29 13:35:00-05:00,7174.75,2025-10-29 13:40:00-05:00,7132.1695,STOP,9.4195,425.8
MES,EMA,947,SHORT,4,2025-10-29 13:45:00-05:00,7119.75,2025-10-29 13:45:00-05:00,7135.7871,STOP,16.0371,-320.74
MES,EMA,948,SHORT,4,2025-10-29 13:50:00-05:00,7134.5,2025-10-29 13:50:00-05:00,7151.5077,STOP,17.0077,-340.15
MES,EMA,949,SHORT,4,2025-10-29 13:55:00-05:00,7149.0,2025-10-29 15:00:00-05:00,7166.9625,STOP,17.9625,-359.25
MES,EMA,950,LONG,4,2025-10-29 15:05:00-05:00,7169.5,2025-10-29 15:05:00-05:00,7147.5802,STOP,21.9198,-438.4
MES,EMA,951,LONG,4,2025-10-29 15:10:00-05:00,7149.0,2025-10-30 08:30:00-05:00,7125.1906,STOP,23.8094,-476.19
MES,EMA,952,SHORT,4,2025-10-30 08:35:00-05:00,7118.75,2025-10-30 08:50:00-05:00,7139.5073,STOP,20.7573,-415.15
MES,EMA,953,SHORT,4,2025-10-30 08:55:00-05:00,7141.25,2025-10-30 10:20:00-05:00,7140.5,FLIP,22.5761,15.0
MES,EMA,954,LONG,4,2025-10-30 10:20:00-05:00,7140.5,2025-10-30 10:35:00-05:00,7131.25,FLIP,16.9382,-185.0
MES,EMA,955,SHORT,4,2025-10-30 10:35:00-05:00,7131.25,2025-10-30 11:25:00-05:00,7138.5,FLIP,15.4472,-145.0
MES,EMA,956,LONG,4,2025-10-30 11:25:00-05:00,7138.5,2025-10-30 11:35:00-05:00,7125.6948,STOP,12.8052,-256.1
MES,EMA,957,SHORT,4,2025-10-30 11:40:00-05:00,7127.25,2025-10-30 13:00:00-05:00,7131.5,FLIP,12.3197,-85.0
MES,EMA,958,LONG,4,2025-10-30 13:00:00-05:00,7131.5,2025-10-30 13:05:00-05:00,7126.0,FLIP,9.6918,-110.0
MES,EMA,959,SHORT,2,2025-10-30 13:05:00-05:00,7126.0,2025-10-30 14:00:00-05:00,7106.7152,TP2R,9.6424,192.85
MES,EMA,959,SHORT,2,2025-10-30 13:05:00-05:00,7126.0,2025-10-30 14:30:00-05:00,7105.6424,STOP,9.6424,203.58
MES,EMA,960,SHORT,4,2025-10-30 14:35:00-05:00,7100.75,2025-10-30 15:15:00-05:00,7111.2523,STOP,10.5023,-210.05
MES,EMA,961,SHORT,2,2025-10-30 15:20:00-05:00,7112.75,2025-10-30 15:30:00-05:00,7087.9827,TP2R,12.3837,247.67
MES,EMA,961,SHORT,2,2025-10-30 15:20:00-05:00,7112.75,2025-10-30 15:35:00-05:00,7109.25,FLIP,12.3837,35.0
MES,EMA,962,LONG,4,2025-10-30 15:35:00-05:00,7109.25,2025-10-31 10:50:00-05:00,7109.5,FLIP,13.9008,5.0
MES,EMA,963,SHORT,2,2025-10-31 10:50:00-05:00,7109.5,2025-10-31 11:55:00-05:00,7084.5386,TP2R,12.4807,249.61
MES,EMA,963,SHORT,2,2025-10-31 10:50:00-05:00,7109.5,2025-10-31 12:30:00-05:00,7090.9807,STOP,12.4807,185.19
MES,EMA,964,SHORT,4,2025-10-31 12:35:00-05:00,7083.75,2025-10-31 12:50:00-05:00,7095.9632,STOP,12.2132,-244.26
MES,EMA,965,SHORT,4,2025-10-31 12:55:00-05:00,7096.0,2025-10-31 13:15:00-05:00,7104.0,FLIP,11.9484,-160.0
MES,EMA,966,LONG,2,2025-10-31 13:15:00-05:00,7104.0,2025-10-31 14:25:00-05:00,7126.9264,TP2R,11.4632,229.26
MES,EMA,966,LONG,2,2025-10-31 13:15:00-05:00,7104.0,2025-10-31 14:45:00-05:00,7121.5368,STOP,11.4632,175.37
MES,EMA,967,LONG,4,2025-10-31 14:50:00-05:00,7121.25,2025-10-31 14:55:00-05:00,7111.201,STOP,10.049,-200.98
MES,EMA,968,LONG,4,2025-10-31 15:00:00-05:00,7104.75,2025-10-31 15:15:00-05:00,7104.5,FLIP,11.3414,-5.0
MES,EMA,969,SHORT,4,2025-10-31 15:15:00-05:00,7104.5,2025-11-03 08:30:00-06:00,7115.2104,STOP,10.7104,-214.21
MES,EMA,970,LONG,4,2025-11-03 08:35:00-06:00,7131.75,2025-11-03 08:35:00-06:00,7120.7825,STOP,10.9675,-219.35
MES,EMA,971,LONG,4,2025-11-03 08:40:00-06:00,7121.0,2025-11-03 08:50:00-06:00,7109.6106,STOP,11.3894,-227.79
MES,EMA,972,LONG,4,2025-11-03 08:55:00-06:00,7108.25,2025-11-03 09:10:00-06:00,7108.75,FLIP,11.3268,10.0
MES,EMA,973,SHORT,2,2025-11-03 09:10:00-06:00,7108.75,2025-11-03 09:25:00-06:00,7085.4629,TP2R,11.6436,232.87
MES,EMA,973,SHORT,2,2025-11-03 09:10:00-06:00,7108.75,2025-11-03 09:35:00-06:00,7097.1064,STOP,11.6436,116.44
MES,EMA,974,SHORT,4,2025-11-03 09:40:00-06:00,7097.5,2025-11-03 09:55:00-06:00,7110.4175,STOP,12.9175,-258.35
MES,EMA,975,SHORT,4,2025-11-03 10:00:00-06:00,7107.0,2025-11-03 10:20:00-06:00,7110.5,FLIP,13.0532,-70.0
MES,EMA,976,LONG,4,2025-11-03 10:20:00-06:00,7110.5,2025-11-03 13:20:00-06:00,7116.25,FLIP,12.1313,115.0
MES,EMA,977,SHORT,4,2025-11-03 13:20:00-06:00,7116.25,2025-11-03 15:05:00-06:00,7124.0742,STOP,7.8242,-156.48
MES,EMA,978,SHORT,4,2025-11-03 15:10:00-06:00,7119.0,2025-11-03 15:15:00-06:00,7118.5,FLIP,7.6192,10.0
MES,EMA,979,LONG,4,2025-11-03 15:15:00-06:00,7118.5,2025-11-03 15:25:00-06:00,7115.75,FLIP,7.45,-55.0
MES,EMA,980,SHORT,2,2025-11-03 15:25:00-06:00,7115.75,2025-11-04 08:30:00-06:00,7101.7201,TP2R,7.0149,140.3
MES,EMA,980,SHORT,2,2025-11-03 15:25:00-06:00,7115.75,2025-11-04 08:35:00-06:00,7035.7649,STOP,7.0149,799.85
MES,EMA,981,SHORT,4,2025-11-04 08:40:00-06:00,7031.75,2025-11-04 08:40:00-06:00,7046.2813,STOP,14.5313,-290.63
MES,EMA,982,SHORT,4,2025-11-04 08:45:00-06:00,7049.75,2025-11-04 08:55:00-06:00,7065.7076,STOP,15.9576,-319.15
MES,EMA,983,SHORT,2,2025-11-04 09:00:00-06:00,7068.0,2025-11-04 12:00:00-06:00,7036.1957,TP2R,15.9022,318.04
MES,EMA,983,SHORT,2,2025-11-04 09:00:00-06:00,7068.0,2025-11-04 12:50:00-06:00,7043.4022,STOP,15.9022,245.98
MES,EMA,984,SHORT,4,2025-11-04 12:55:00-06:00,7043.0,2025-11-04 14:45:00-06:00,7043.0,FLIP,11.8321,0.0
MES,EMA,985,LONG,4,2025-11-04 14:45:00-06:00,7043.0,2025-11-04 14:50:00-06:00,7034.0,FLIP,10.8599,-180.0
MES,EMA,986,SHORT,4,2025-11-04 14:50:00-06:00,7034.0,2025-11-05 08:50:00-06:00,7045.4502,STOP,11.4502,-229.0
MES,EMA,987,LONG,2,2025-11-05 08:55:00-06:00,7051.5,2025-11-05 10:45:00-06:00,7075.9675,TP2R,12.2337,244.67
MES,EMA,987,LONG,2,2025-11-05 08:55:00-06:00,7051.5,2025-11-05 14:30:00-06:00,7078.5,FLIP,12.2337,270.0
MES,EMA,988,SHORT,2,2025-11-05 14:30:00-06:00,7078.5,2025-11-05 14:50:00-06:00,7067.936,TP2R,5.282,105.64
MES,EMA,988,SHORT,2,2025-11-05 14:30:00-06:00,7078.5,2025-11-05 15:00:00-06:00,7060.282,STOP,5.282,182.18
MES,EMA,989,SHORT,2,2025-11-05 15:05:00-06:00,7061.0,2025-11-06 08:30:00-06:00,7045.7941,TP2R,7.6029,152.06
MES,EMA,989,SHORT,2,2025-11-05 15:05:00-06:00,7061.0,2025-11-06 08:45:00-06:00,7045.3529,STOP,7.6029,156.47
MES,EMA,990,SHORT,2,2025-11-06 08:50:00-06:00,7039.25,2025-11-06 08:55:00-06:00,7021.3985,TP2R,8.9258,178.52
MES,EMA,990,SHORT,2,2025-11-06 08:50:00-06:00,7039.25,2025-11-06 09:05:00-06:00,7010.9258,STOP,8.9258,283.24
MES,EMA,991,SHORT,4,2025-11-06 09:10:00-06:00,7009.75,2025-11-06 09:15:00-06:00,7021.9693,STOP,12.2193,-244.39
MES,EMA,992,SHORT,2,2025-11-06 09:20:00-06:00,7020.0,2025-11-06 09:40:00-06:00,6992.1091,TP2R,13.9455,278.91
MES,EMA,992,SHORT,2,2025-11-06 09:20:00-06:00,7020.0,2025-11-06 11:10:00-06:00,6980.9455,STOP,13.9455,390.55
MES,EMA,993,SHORT,4,2025-11-06 11:15:00-06:00,6976.0,2025-11-06 12:35:00-06:00,6991.7986,STOP,15.7986,-315.97
MES,EMA,994,LONG,4,2025-11-06 12:40:00-06:00,6994.0,2025-11-06 14:45:00-06:00,6990.0,FLIP,13.743,-80.0
MES,EMA,995,SHORT,2,2025-11-06 14:45:00-06:00,6990.0,2025-11-07 08:30:00-06:00,6965.3199,TP2R,12.34,246.8
MES,EMA,995,SHORT,2,2025-11-06 14:45:00-06:00,6990.0,2025-11-07 08:40:00-06:00,6927.34,STOP,12.34,626.6
MES,EMA,996,SHORT,4,2025-11-07 08:45:00-06:00,6925.0,2025-11-07 09:15:00-06:00,6941.2377,STOP,16.2377,-324.75
MES,EMA,997,SHORT,2,2025-11-07 09:20:00-06:00,6935.5,2025-11-07 10:10:00-06:00,6898.2765,TP2R,18.6117,372.23
MES,EMA,997,SHORT,2,2025-11-07 09:20:00-06:00,6935.5,2025-11-07 11:20:00-06:00,6903.8617,STOP,18.6117,316.38
MES,EMA,998,SHORT,4,2025-11-07 11:25:00-06:00,6908.25,2025-11-07 12:10:00-06:00,6913.0,FLIP,15.8961,-95.0
MES,EMA,999,LONG,2,2025-11-07 12:10:00-06:00,6913.0,2025-11-07 13:30:00-06:00,6942.8521,TP2R,14.9261,298.52
MES,EMA,999,LONG,2,2025-11-07 12:10:00-06:00,6913.0,2025-11-07 14:20:00-06:00,6956.5739,STOP,14.9261,435.74
MES,EMA,1000,LONG,2,2025-11-07 14:25:00-06:00,6955.5,2025-11-07 14:55:00-06:00,6982.9518,TP2R,13.7259,274.52
MES,EMA,1000,LONG,2,2025-11-07 14:25:00-06:00,6955.5,2025-11-10 09:40:00-06:00,7051.5241,STOP,13.7259,960.24
MES,EMA,1001,LONG,4,2025-11-10 09:45:00-06:00,7051.5,2025-11-10 09:50:00-06:00,7039.2768,STOP,12.2232,-244.46
MES,EMA,1002,LONG,4,2025-11-10 09:55:00-06:00,7042.5,2025-11-10 10:00:00-06:00,7029.8924,STOP,12.6076,-252.15
MES,EMA,1003,LONG,4,2025-11-10 10:05:00-06:00,7030.75,2025-11-10 10:30:00-06:00,7028.0,FLIP,12.4416,-55.0
MES,EMA,1004,SHORT,4,2025-11-10 10:30:00-06:00,7028.0,2025-11-10 11:00:00-06:00,7040.427,STOP,12.427,-248.54
MES,EMA,1005,LONG,2,2025-11-10 11:05:00-06:00,7048.25,2025-11-10 12:10:00-06:00,7073.4703,TP2R,12.6101,252.2
MES,EMA,1005,LONG,2,2025-11-10 11:05:00-06:00,7048.25,2025-11-11 08:30:00-06:00,7084.1399,STOP,12.6101,358.9
MES,EMA,1006,SHORT,4,2025-11-11 08:35:00-06:00,7075.75,2025-11-11 08:55:00-06:00,7082.4019,STOP,6.6519,-133.04
MES,EMA,1007,SHORT,2,2025-11-11 09:00:00-06:00,7082.0,2025-11-11 09:05:00-06:00,7065.5158,TP2R,8.2421,164.84
MES,EMA,1007,SHORT,2,2025-11-11 09:00:00-06:00,7082.0,2025-11-11 09:10:00-06:00,7073.7579,STOP,8.2421,82.42
MES,EMA,1008,SHORT,4,2025-11-11 09:15:00-06:00,7069.5,2025-11-11 10:20:00-06:00,7078.8482,STOP,9.3482,-186.96
MES,EMA,1009,SHORT,4,2025-11-11 10:25:00-06:00,7081.0,2025-11-11 10:55:00-06:00,7076.25,FLIP,10.0173,95.0
MES,EMA,1010,LONG,4,2025-11-11 10:55:00-06:00,7076.25,2025-11-11 11:00:00-06:00,7072.5,FLIP,10.6965,-75.0
MES,EMA,1011,SHORT,4,2025-11-11 11:00:00-06:00,7072.5,2025-11-11 11:05:00-06:00,7077.25,FLIP,10.6557,-95.0
MES,EMA,1012,LONG,2,2025-11-11 11:05:00-06:00,7077.25,2025-11-11 11:55:00-06:00,7098.3784,TP2R,10.5642,211.28
MES,EMA,1012,LONG,2,2025-11-11 11:05:00-06:00,7077.25,2025-11-11 14:55:00-06:00,7099.6858,STOP,10.5642,224.36
MES,EMA,1013,LONG,2,2025-11-11 15:00:00-06:00,7105.25,2025-11-12 08:30:00-06:00,7120.3099,TP2R,7.5299,150.6
MES,EMA,1013,LONG,2,2025-11-11 15:00:00-06:00,7105.25,2025-11-12 08:40:00-06:00,7116.9701,STOP,7.5299,117.2
MES,EMA,1014,LONG,4,2025-11-12 08:45:00-06:00,7117.5,2025-11-12 08:45:00-06:00,7109.8506,STOP,7.6494,-152.99
MES,EMA,1015,LONG,4,2025-11-12 08:50:00-06:00,7108.5,2025-11-12 09:25:00-06:00,7105.25,FLIP,8.4959,-65.0
MES,EMA,1016,SHORT,2,2025-11-12 09:25:00-06:00,7105.25,2025-11-12 10:10:00-06:00,7086.2162,TP2R,9.5169,190.34
MES,EMA,1016,SHORT,2,2025-11-12 09:25:00-06:00,7105.25,2025-11-12 10:15:00-06:00,7095.7331,STOP,9.5169,95.17
MES,EMA,1017,SHORT,4,2025-11-12 10:20:00-06:00,7095.25,2025-11-12 10:35:00-06:00,7105.2901,STOP,10.0401,-200.8
MES,EMA,1018,SHORT,4,2025-11-12 10:40:00-06:00,7101.0,2025-11-12 11:35:00-06:00,7111.3884,STOP,10.3884,-207.77
MES,EMA,1019,LONG,4,2025-11-12 11:40:00-06:00,7110.25,2025-11-12 13:25:00-06:00,7103.75,FLIP,11.1453,-130.0
MES,EMA,1020,SHORT,4,2025-11-12 13:25:00-06:00,7103.75,2025-11-12 14:30:00-06:00,7112.2184,STOP,8.4684,-169.37
MES,EMA,1021,LONG,4,2025-11-12 14:35:00-06:00,7113.75,2025-11-12 14:55:00-06:00,7105.0176,STOP,8.7324,-174.65
MES,EMA,1022,LONG,4,2025-11-12 15:00:00-06:00,7109.0,2025-11-13 08:30:00-06:00,7079.25,FLIP,9.369,-595.0
MES,EMA,1023,SHORT,2,2025-11-13 08:30:00-06:00,7079.25,2025-11-13 08:35:00-06:00,7066.9169,TP2R,6.1666,123.33
MES,EMA,1023,SHORT,2,2025-11-13 08:30:00-06:00,7079.25,2025-11-13 08:45:00-06:00,7056.1666,STOP,6.1666,230.83
MES,EMA,1024,SHORT,4,2025-11-13 08:50:00-06:00,7054.5,2025-11-13 08:55:00-06:00,7066.1282,STOP,11.6282,-232.56
MES,EMA,1025,SHORT,4,2025-11-13 09:00:00-06:00,7061.0,2025-11-13 09:05:00-06:00,7073.2438,STOP,12.2438,-244.88
MES,EMA,1026,SHORT,2,2025-11-13 09:10:00-06:00,7073.0,2025-11-13 09:35:00-06:00,7044.5693,TP2R,14.2153,284.31
MES,EMA,1026,SHORT,2,2025-11-13 09:10:00-06:00,7073.0,2025-11-13 10:35:00-06:00,7037.9653,STOP,14.2153,350.35
MES,EMA,1027,SHORT,4,2025-11-13 10:40:00-06:00,7019.25,2025-11-13 11:30:00-06:00,7035.7929,STOP,16.5429,-330.86
MES,EMA,1028,SHORT,2,2025-11-13 11:35:00-06:00,7033.0,2025-11-13 12:25:00-06:00,7002.6226,TP2R,15.1887,303.77
MES,EMA,1028,SHORT,2,2025-11-13 11:35:00-06:00,7033.0,2025-11-13 13:25:00-06:00,7002.4387,STOP,15.1887,305.61
MES,EMA,1029,SHORT,2,2025-11-13 13:30:00-06:00,7005.5,2025-11-13 13:55:00-06:00,6978.1955,TP2R,13.6522,273.04
MES,EMA,1029,SHORT,2,2025-11-13 13:30:00-06:00,7005.5,2025-11-13 14:35:00-06:00,6991.8478,STOP,13.6522,136.52
MES,EMA,1030,SHORT,4,2025-11-13 14:40:00-06:00,6996.75,2025-11-13 15:10:00-06:00,7003.75,FLIP,14.0767,-140.0
MES,EMA,1031,LONG,4,2025-11-13 15:10:00-06:00,7003.75,2025-11-14 08:30:00-06:00,6918.5,FLIP,15.3519,-1705.0
MES,EMA,1032,SHORT,2,2025-11-14 08:30:00-06:00,6918.5,2025-11-14 08:30:00-06:00,6897.0115,TP2R,10.7443,214.89
MES,EMA,1032,SHORT,2,2025-11-14 08:30:00-06:00,6918.5,2025-11-14 08:35:00-06:00,6907.7557,STOP,10.7443,107.44
MES,EMA,1033,SHORT,4,2025-11-14 08:40:00-06:00,6924.5,2025-11-14 08:45:00-06:00,6946.4874,STOP,21.9874,-439.75
MES,EMA,1034,SHORT,4,2025-11-14 08:50:00-06:00,6944.0,2025-11-14 09:30:00-06:00,6966.6205,STOP,22.6205,-452.41
MES,EMA,1035,SHORT,4,2025-11-14 09:35:00-06:00,6963.75,2025-11-14 09:45:00-06:00,6986.9225,STOP,23.1725,-463.45
MES,EMA,1036,LONG,4,2025-11-14 09:50:00-06:00,6990.0,2025-11-14 12:20:00-06:00,6998.25,FLIP,22.8225,165.0
MES,EMA,1037,SHORT,4,2025-11-14 12:20:00-06:00,6998.25,2025-11-14 13:30:00-06:00,7008.25,FLIP,17.1421,-200.0
MES,EMA,1038,LONG,4,2025-11-14 13:30:00-06:00,7008.25,2025-11-14 14:20:00-06:00,6992.8576,STOP,15.3924,-307.85
MES,EMA,1039,SHORT,2,2025-11-14 14:25:00-06:00,6994.0,2025-11-17 08:30:00-06:00,6966.0556,TP2R,13.9722,279.44
MES,EMA,1039,SHORT,2,2025-11-14 14:25:00-06:00,6994.0,2025-11-17 08:35:00-06:00,6980.0278,STOP,13.9722,139.72
MES,EMA,1040,SHORT,2,2025-11-17 08:40:00-06:00,6992.75,2025-11-17 10:00:00-06:00,6965.9584,TP2R,13.3958,267.92
MES,EMA,1040,SHORT,2,2025-11-17 08:40:00-06:00,6992.75,2025-11-17 10:25:00-06:00,6959.1458,STOP,13.3958,336.04
MES,EMA,1041,SHORT,4,2025-11-17 10:30:00-06:00,6970.25,2025-11-17 10:50:00-06:00,6989.5536,STOP,19.3036,-386.07
